x,y,boneIndex1,boneIndex2,boneIndex3,boneIndex4,boneWeight1,boneWeight2,boneWeight3,boneWeight4
-0.42660608055994903,-0.08065583159942874,1,3,0,2,0.6474287509918213,0.2696162462234497,0.05800619348883629,0.024948762729763985
-0.503295643036351,-0.07121635283776297,1,0,3,0,0.7110150456428528,0.24470660090446472,0.04427840933203697,0.0
-0.5720190388705323,-0.06232254021378147,1,0,3,0,0.5221421718597412,0.4593682289123535,0.018489539623260498,0.0
-0.6309129076923706,-0.05433366863383251,0,1,0,0,0.6748691201210022,0.3251309096813202,0.0,0.0
-0.6830108098183436,-0.048570628583466384,0,1,0,0,0.880107581615448,0.11989238113164902,0.0,0.0
-0.7323613994261877,-0.04560067721628893,0,1,0,0,0.9613555073738098,0.038644518703222275,0.0,0.0
-0.7786249203295025,-0.04465321647229835,0,1,0,0,0.9586674571037292,0.04133252054452896,0.0,0.0
-0.8214613353526026,-0.04495791422778003,0,1,0,0,0.9553907513618469,0.04460924491286278,0.0,0.0
-0.8605309685917403,-0.045744312917374456,0,1,0,0,0.9531158208847046,0.04688416048884392,0.0,0.0
-0.8954939032952095,-0.04624193992272473,0,1,0,0,0.9539157748222351,0.046084195375442505,0.0,0.0
-0.9260103029939569,-0.04568021223682644,0,1,0,0,0.9546042680740356,0.045395735651254654,0.0,0.0
-0.9517403312189291,-0.04328879271829917,0,1,0,0,0.9551303386688232,0.04486970975995064,0.0,0.0
-0.9723441515010729,-0.03829722129295052,0,1,0,0,0.9554378390312195,0.04456213861703873,0.0,0.0
-0.9874819273713348,-0.02993515831056718,0,1,0,0,0.9554896354675293,0.04451033100485802,0.0,0.0
-0.9968138223606616,-0.017432011983229596,0,1,0,0,0.9555159211158752,0.04448405280709267,0.0,0.0
-1.0,-1.7325451187504873e-05,0,1,0,0,0.9555389285087585,0.044461071491241455,0.0,0.0
-0.9606480929538244,-1.7323726364887387e-05,0,1,0,0,0.9552527070045471,0.044747259467840195,0.0,0.0
-0.8518518518518519,-1.7318963502432284e-05,0,1,0,0,0.9481881260871887,0.05181189998984337,0.0,0.0
-0.6875000150529974,-1.7311789808364103e-05,0,0,0,0,1.0,0.0,0.0,0.0
-0.48148152162280783,-1.7302773690136336e-05,1,0,0,0,1.0,0.0,0.0,0.0
-0.24768529055616692,-1.729256195623054e-05,3,0,0,0,1.0,0.0,0.0,0.0
-1.2544164490806072e-07,-1.728174261435722e-05,5,0,0,0,1.0,0.0,0.0,0.0
0.2476850296375455,-1.727090367222688e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.48148128077484964,-1.7260691938321087e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.6874997742050392,-1.725167582009332e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.8518515307212409,-1.724450212602514e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.9606476915405607,-1.7239739263570036e-05,7,0,0,0,1.0,0.0,0.0,0.0
1.0,1.6882112974039963e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.9910619717050213,0.028106276830964314,7,0,0,0,1.0,0.0,0.0,0.0
0.9657677177191281,0.051385483900879506,7,0,0,0,1.0,0.0,0.0,0.0
0.9263960611403782,0.0703602888762524,7,0,0,0,1.0,0.0,0.0,0.0
0.8752267081760094,0.08553633950120869,7,0,0,0,1.0,0.0,0.0,0.0
0.8145386424893852,0.09741942652334928,7,0,0,0,1.0,0.0,0.0,0.0
0.7466112491571325,0.10651520019563276,7,0,0,0,1.0,0.0,0.0,0.0
0.6737237526905727,0.11332931077101774,7,0,0,0,1.0,0.0,0.0,0.0
0.5981552973183748,0.11836754899710508,7,5,0,0,0.9976535439491272,0.002346453722566366,0.0,0.0
0.5221853483998182,0.12213555509152182,7,5,0,0,0.9885658025741577,0.011434176936745644,0.0,0.0
0.44809309030489824,0.12513912983720044,7,5,6,0,0.9553351998329163,0.03491891920566559,0.009745904244482517,0.0
0.3781577475449364,0.12788391345176792,7,5,6,0,0.9267194271087646,0.05146443098783493,0.021816153079271317,0.0
0.3146585847725805,0.13087569668282514,7,5,6,0,0.8694037199020386,0.07636244595050812,0.05423383787274361,0.0
0.2501150851827045,0.1326954736078406,7,5,6,0,0.7595142126083374,0.14060553908348083,0.09988026320934296,0.0
0.17676947582894048,0.13182678519918647,7,5,6,3,0.5127365589141846,0.28082841634750366,0.1995181292295456,0.006916877347975969
0.09648481602146308,0.1286290267871902,5,7,6,3,0.4906187653541565,0.3362087905406952,0.1308204084634781,0.04235202446579933
0.011124285494425935,0.12346145320753683,5,7,3,4,0.6324650645256042,0.15814617276191711,0.11395144462585449,0.09543735533952713
-0.07744893350918446,0.11668359024986451,5,3,4,7,0.4183722734451294,0.29150837659835815,0.2441510707139969,0.04596828669309616
-0.16737177917036067,0.10865469274985828,3,5,4,1,0.5628562569618225,0.24677930772304535,0.1440122425556183,0.04635220393538475
-0.25678099398112925,0.09973402557853486,3,1,5,2,0.7161471843719482,0.15884052217006683,0.06437789648771286,0.06063436344265938
-0.3438134709634906,0.09028111452553234,3,1,2,5,0.5034009218215942,0.37756210565567017,0.08192792534828186,0.037109069526195526
-0.42660608055994903,0.08065522446186739,1,3,0,2,0.6475607752799988,0.26317298412323,0.05616400018334389,0.03310227021574974
-0.503295643036351,0.07121573566487002,1,0,3,0,0.717480480670929,0.24430795013904572,0.03821159526705742,0.0
-0.5720190388705323,0.062321923040888516,1,0,3,0,0.5219743847846985,0.4646094739437103,0.013416129164397717,0.0
-0.6309129076923706,0.054333166867252876,0,1,0,0,0.6815515160560608,0.3184485137462616,0.0,0.0
-0.6830108098183436,0.04857012681688675,0,1,0,0,0.8870352506637573,0.11296474933624268,0.0,0.0
-0.7323614797088405,0.04560016541437771,0,1,0,0,0.9684750437736511,0.031524959951639175,0.0,0.0
-0.7786249203295025,0.04465270467038712,0,1,0,0,0.9661813974380493,0.033818569034338,0.0,0.0
-0.8214613353526026,0.044957402425868806,0,1,0,0,0.9633277654647827,0.036672208458185196,0.0,0.0
-0.8605309685917403,0.04574379108013164,0,1,0,0,0.9613617658615112,0.03863823413848877,0.0,0.0
-0.8954939032952095,0.04624141808548192,0,1,0,0,0.9621052742004395,0.03789472207427025,0.0,0.0
-0.9260103029939569,0.045679690399583625,0,1,0,0,0.962744414806366,0.037255603820085526,0.0,0.0
-0.9517403312189291,0.04328827088105635,0,1,0,0,0.9632322192192078,0.03676776960492134,0.0,0.0
-0.9723441515010729,0.0382966944380419,0,1,0,0,0.9635171294212341,0.036482859402894974,0.0,0.0
-0.9874819273713348,0.02993462643799277,0,1,0,0,0.9635649919509888,0.036435019224882126,0.0,0.0
-0.9968138223606616,0.017431482619488084,0,1,0,0,0.9635891914367676,0.03641076385974884,0.0,0.0
-1.0,1.679467622748764e-05,0,1,0,0,0.9636104702949524,0.0363895483314991,0.0,0.0
-0.9606480929538244,1.6796401050105126e-05,0,1,0,0,0.963347315788269,0.03665268421173096,0.0,0.0
-0.8518518518518519,1.680116391256023e-05,0,1,0,0,0.9554696083068848,0.04453035444021225,0.0,0.0
-0.6875000150529974,1.680833760662841e-05,0,0,0,0,1.0,0.0,0.0,0.0
-0.48148152162280783,1.6817353724856177e-05,1,0,0,0,1.0,0.0,0.0,0.0
-0.24768529055616692,1.682756545876197e-05,3,0,0,0,1.0,0.0,0.0,0.0
-1.2544164490806072e-07,1.6838384800635292e-05,5,0,0,0,1.0,0.0,0.0,0.0
0.2476850296375455,1.684922374276563e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.48148128077484964,1.6859435476671425e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.6874997742050392,1.6868451594899193e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.8518515307212409,1.6875625288967374e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.9606476915405607,1.6880388151422476e-05,7,0,0,0,1.0,0.0,0.0,0.0
0.32711945601116765,-0.18833936015207461,7,6,0,0,0.8952592611312866,0.1047406941652298,0.0,0.0
0.3068580011016386,-0.19246036907059422,7,6,0,0,0.8895847797393799,0.11041513085365295,0.0,0.0
0.2873138114823622,-0.19590036031657376,7,6,0,0,0.8832956552505493,0.11670433729887009,0.0,0.0
0.2686717981732646,-0.19865511905074434,7,6,0,0,0.8764934539794922,0.12350648641586304,0.0,0.0
0.2511168721942718,-0.20072039029251065,7,6,0,0,0.8693199753761292,0.13068005442619324,0.0,0.0
0.2348337840000045,-0.20209189899061422,7,6,0,0,0.8619771003723145,0.13802285492420197,0.0,0.0
0.22000746468105187,-0.202765410235123,7,6,0,0,0.8547600507736206,0.1452399641275406,0.0,0.0
0.20682266469203453,-0.20273666904544166,7,6,0,0,0.849972665309906,0.15002737939357758,0.0,0.0
0.19546417462889945,-0.2020014605823013,7,6,0,0,0.8470141887664795,0.1529858410358429,0.0,0.0
0.1861169055115727,-0.20055542951179076,7,6,0,0,0.8453771471977234,0.1546228528022766,0.0,0.0
0.1789655877240117,-0.19839440113596743,7,6,0,0,0.8446158170700073,0.1553841233253479,0.0,0.0
0.17419517242746885,-0.1955140602622465,7,6,0,0,0.8443282842636108,0.15567179024219513,0.0,0.0
0.17199041007656476,-0.19191031247533819,7,6,0,0,0.8442209362983704,0.15577910840511322,0.0,0.0
0.17250421905410818,-0.187716667826751,7,6,0,0,0.8441357016563416,0.15586431324481964,0.0,0.0
0.1756529247652796,-0.183118358467022,7,6,0,0,0.8441081047058105,0.15589191019535065,0.0,0.0
0.18126644841024692,-0.17818806026754516,7,6,0,0,0.8443438410758972,0.1556561291217804,0.0,0.0
0.1891747914718307,-0.17299854945303028,7,6,0,0,0.8451953530311584,0.15480470657348633,0.0,0.0
0.19920799557417793,-0.16762249185953973,7,6,0,0,0.8471541404724121,0.1528458446264267,0.0,0.0
0.21119606220010917,-0.1621325934644622,7,6,0,0,0.85086590051651,0.14913417398929596,0.0,0.0
0.2249690530444346,-0.156601620457176,7,6,0,0,0.8571494221687317,0.14285056293010712,0.0,0.0
0.240356989660638,-0.15110232899172776,7,6,0,0,0.867029070854187,0.13297094404697418,0.0,0.0
0.25718987353153994,-0.14570732469219028,7,6,0,0,0.8759041428565979,0.12409582734107971,0.0,0.0
0.27529774628128745,-0.1404894540305946,7,6,0,0,0.8838487267494202,0.11615123599767685,0.0,0.0
0.2945105291100483,-0.13552134270167665,7,6,0,0,0.8908854722976685,0.10911445319652557,0.0,0.0
0.3146585847725805,-0.13087585724813064,7,6,0,0,0.8970070481300354,0.1029929593205452,0.0,0.0
0.3349200396821096,-0.12675484832961104,7,6,0,0,0.9020553827285767,0.09794466942548752,0.0,0.0
0.3544642092307228,-0.12331486711896307,7,6,0,0,0.9059874415397644,0.0940125435590744,0.0,0.0
0.3731062426104836,-0.12056003813747136,7,6,0,0,0.9089361429214478,0.09106379747390747,0.0,0.0
0.39066116858947636,-0.11849476689570505,7,6,0,0,0.9110328555107117,0.08896712958812714,0.0,0.0
0.4069442567837437,-0.11712318795028032,7,6,0,0,0.9124364852905273,0.08756352961063385,0.0,0.0
0.4217705761026963,-0.11644968674110313,7,6,0,0,0.9133124351501465,0.0866875946521759,0.0,0.0
0.43495535602105045,-0.11647841789545288,7,6,0,0,0.9138112664222717,0.08618874847888947,0.0,0.0
0.4463138661548487,-0.11721362635859323,7,6,0,0,0.9140576124191284,0.08594243228435516,0.0,0.0
0.45566113527217544,-0.11865959721711423,7,6,0,0,0.914141833782196,0.08585813641548157,0.0,0.0
0.46281243298907326,-0.12082057541627961,7,6,0,0,0.9141324162483215,0.08586760610342026,0.0,0.0
0.4675828683562793,-0.12370084604267938,7,6,0,0,0.9140821695327759,0.08591783046722412,0.0,0.0
0.4697876307071834,-0.12730490492486707,7,6,0,0,0.9140208959579468,0.08597908169031143,0.0,0.0
0.46927382172964,-0.13149854957345425,7,6,0,0,0.9139566421508789,0.08604337275028229,0.0,0.0
0.4661250959478054,-0.13609685893318324,7,6,0,0,0.9138696193695068,0.08613037317991257,0.0,0.0
0.46051157230283807,-0.1410271571326601,7,6,0,0,0.9137170910835266,0.08628286421298981,0.0,0.0
0.4526032493119175,-0.14621667798250657,7,6,0,0,0.9134390354156494,0.08656098693609238,0.0,0.0
0.4425700452095702,-0.15159272554066552,7,6,0,0,0.9129595756530762,0.08704045414924622,0.0,0.0
0.4305819585129758,-0.15708262393574304,7,6,0,0,0.9121877551078796,0.08781223744153976,0.0,0.0
0.4168089877393136,-0.16261359694302926,7,6,0,0,0.9110192656517029,0.08898074179887772,0.0,0.0
0.40142105112311016,-0.16811289844380908,7,6,0,0,0.9093405604362488,0.09065946191549301,0.0,0.0
0.384588147181545,-0.17350788267268338,7,6,0,0,0.9070345759391785,0.09296534210443497,0.0,0.0
0.36648027443179754,-0.17872575333427906,7,6,0,0,0.9039877653121948,0.096012182533741,0.0,0.0
0.34726751167369985,-0.1836938847338602,7,6,0,0,0.9000951647758484,0.0999048501253128,0.0,0.0
